,ID,site,coordinates,depth,country,biome,standard biome,aggregated biome,altitude,mean annual temperature,mean annual percipitation (mm yr^-1),"environment (soil,litter, trees)",aggregated environment,taxon,family,super-family,order,sub-class,class,sub-phylum,phylum,numerical value,standard deviation,units,reference,link (doi),source in text,season,date,remarks,studied group
251,261,cariniagua research station-crops-cassava,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Formicidae,Formicidae,0,Hymenoptera,Pterygota,Insecta,Hexapoda,Arthropoda,90.0,0.0,mg/m^2 (wet weight),"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2A,0,0,0,
252,262,cariniagua research station-crops-cassava,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Coleoptera,0,0,Coleoptera,Pterygota,Insecta,Hexapoda,Arthropoda,1290.0,0.0,mg/m^2 (wet weight),"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2A,0,0,0,
253,263,cariniagua research station-crops-cassava,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,0.0,0.0,mg/m^2 (wet weight),"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2A,0,0,0,
254,264,cariniagua research station-crops-cassava,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Myriapoda,0,0,0,0,0,Myriapoda,Arthropoda,1410.0,0.0,mg/m^2 (wet weight),"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2A,0,0,0,
255,265,cariniagua research station-crops-rice,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Isoptera,0,Isoptera,Blattodea,Pterygota,Insecta,Hexapoda,Arthropoda,222.0,0.0,individuals/m^2,"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2B,0,0,0,
256,266,cariniagua research station-crops-rice,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Formicidae,Formicidae,0,Hymenoptera,Pterygota,Insecta,Hexapoda,Arthropoda,11.0,0.0,individuals/m^2,"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2B,0,0,0,
257,267,cariniagua research station-crops-rice,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Coleoptera,0,0,Coleoptera,Pterygota,Insecta,Hexapoda,Arthropoda,99.0,0.0,individuals/m^2,"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2B,0,0,0,
258,268,cariniagua research station-crops-rice,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,3.0,0.0,individuals/m^2,"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2B,0,0,0,
259,269,cariniagua research station-crops-rice,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Myriapoda,0,0,0,0,0,Myriapoda,Arthropoda,14.0,0.0,individuals/m^2,"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2B,0,0,0,
260,270,cariniagua research station-crops-cassava,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Isoptera,0,Isoptera,Blattodea,Pterygota,Insecta,Hexapoda,Arthropoda,195.0,0.0,individuals/m^2,"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2B,0,0,0,
261,271,cariniagua research station-crops-cassava,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Formicidae,Formicidae,0,Hymenoptera,Pterygota,Insecta,Hexapoda,Arthropoda,19.0,0.0,individuals/m^2,"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2B,0,0,0,
262,272,cariniagua research station-crops-cassava,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Coleoptera,0,0,Coleoptera,Pterygota,Insecta,Hexapoda,Arthropoda,104.0,0.0,individuals/m^2,"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2B,0,0,0,
263,273,cariniagua research station-crops-cassava,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,11.0,0.0,individuals/m^2,"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2B,0,0,0,
264,274,cariniagua research station-crops-cassava,"4°30' N, 7°30' W","0-30 ס""מ",Colombia,Crops,Crops,Crops,0,26,2300,soil+litter,soil/litter,Myriapoda,0,0,0,0,0,Myriapoda,Arthropoda,91.0,0.0,individuals/m^2,"Deca?ns et al., 1994",https://www.researchgate.net/profile/German_Escobar_Beron/publication/303174921_Impacto_del_manejo_de_la_tierra_en_la_macrofauna_del_suelo_en_los_Llanos_Orientales_de_Colombia/links/581177df08ae009606be81e5/Impacto-del-manejo-de-la-tierra-en-la-macrofauna-del-suelo-en-los-Llanos-Orientales-de-Colombia.pdf,table 2B,0,0,0,
265,275,"Hornsund, Spitsbergen-plot 1- under plant associations","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,65.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
266,276,"Hornsund, Spitsbergen-plot 1- open ground","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,0.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
267,277,"Hornsund, Spitsbergen-plot 2","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,0.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
268,278,"Hornsund, Spitsbergen-plot 3","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,70.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
269,279,"Hornsund, Spitsbergen-plot 4-  in the moss
and turf layers","76° 57' N, 15° 46' E","10 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,30.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
270,280,"Hornsund, Spitsbergen-plot 1- under plant associations","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Diptera Larvae,0,0,Diptera,Pterygota,Insecta,Hexapoda,Arthropoda,19.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
271,281,"Hornsund, Spitsbergen-plot 1- open ground","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Diptera Larvae,0,0,Diptera,Pterygota,Insecta,Hexapoda,Arthropoda,0.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
272,282,"Hornsund, Spitsbergen-plot 2","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Diptera Larvae,0,0,Diptera,Pterygota,Insecta,Hexapoda,Arthropoda,84.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
273,283,"Hornsund, Spitsbergen-plot 4-  in the moss
and turf layers","76° 57' N, 15° 46' E","10 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Diptera Larvae,0,0,Diptera,Pterygota,Insecta,Hexapoda,Arthropoda,2242.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
274,284,"Hornsund, Spitsbergen-plot 1- under plant associations","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Staphylinidae,Staphylinidae,0,Coleoptera,Pterygota,Insecta,Hexapoda,Arthropoda,0.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
275,285,"Hornsund, Spitsbergen-plot 1- open ground","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Staphylinidae,Staphylinidae,0,Coleoptera,Pterygota,Insecta,Hexapoda,Arthropoda,0.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
276,286,"Hornsund, Spitsbergen-plot 2","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Staphylinidae,Staphylinidae,0,Coleoptera,Pterygota,Insecta,Hexapoda,Arthropoda,0.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
277,287,"Hornsund, Spitsbergen-plot 3","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Staphylinidae,Staphylinidae,0,Coleoptera,Pterygota,Insecta,Hexapoda,Arthropoda,0.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
278,288,"Hornsund, Spitsbergen-plot 4-  in the moss
and turf layers","76° 57' N, 15° 46' E","10 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Staphylinidae,Staphylinidae,0,Coleoptera,Pterygota,Insecta,Hexapoda,Arthropoda,36.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
279,289,"Hornsund, Spitsbergen-plot 1- under plant associations","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Oribatida,0,0,Oribatida,Acari,Arachnida,Chelicerata,Arthropoda,27400.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
280,290,"Hornsund, Spitsbergen-plot 1- open ground","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Oribatida,0,0,Oribatida,Acari,Arachnida,Chelicerata,Arthropoda,9168.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
281,291,"Hornsund, Spitsbergen-plot 2","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Oribatida,0,0,Oribatida,Acari,Arachnida,Chelicerata,Arthropoda,18510.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
282,292,"Hornsund, Spitsbergen-plot 3","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Oribatida,0,0,Oribatida,Acari,Arachnida,Chelicerata,Arthropoda,38456.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
283,293,"Hornsund, Spitsbergen-plot 4-  in the moss
and turf layers","76° 57' N, 15° 46' E","10 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Oribatida,0,0,Oribatida,Acari,Arachnida,Chelicerata,Arthropoda,42240.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
284,294,"Hornsund, Spitsbergen-plot 1- under plant associations","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Acari,0,0,0,Acari,Arachnida,Chelicerata,Arthropoda,6752.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
285,295,"Hornsund, Spitsbergen-plot 1- open ground","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Acari,0,0,0,Acari,Arachnida,Chelicerata,Arthropoda,680.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
286,296,"Hornsund, Spitsbergen-plot 2","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Acari,0,0,0,Acari,Arachnida,Chelicerata,Arthropoda,3481.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
287,297,"Hornsund, Spitsbergen-plot 3","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Acari,0,0,0,Acari,Arachnida,Chelicerata,Arthropoda,4528.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
288,298,"Hornsund, Spitsbergen-plot 4-  in the moss
and turf layers","76° 57' N, 15° 46' E","10 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Acari,0,0,0,Acari,Arachnida,Chelicerata,Arthropoda,18267.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
289,299,"Hornsund, Spitsbergen-plot 1- under plant associations","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Collembola,0,0,0,Collembola,Entognatha,Hexapoda,Arthropoda,24848.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
290,300,"Hornsund, Spitsbergen-plot 1- open ground","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Collembola,0,0,0,Collembola,Entognatha,Hexapoda,Arthropoda,6920.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
291,301,"Hornsund, Spitsbergen-plot 2","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Collembola,0,0,0,Collembola,Entognatha,Hexapoda,Arthropoda,345040.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
292,302,"Hornsund, Spitsbergen-plot 3","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Collembola,0,0,0,Collembola,Entognatha,Hexapoda,Arthropoda,69832.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
293,303,"Hornsund, Spitsbergen-plot 4-  in the moss
and turf layers","76° 57' N, 15° 46' E","10 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Collembola,0,0,0,Collembola,Entognatha,Hexapoda,Arthropoda,560654.0,0.0,individuals/m^2,"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
294,304,"Hornsund, Spitsbergen-plot 1- under plant associations","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,48.0,0.0,mg/m^2 (wet weight),"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
295,305,"Hornsund, Spitsbergen-plot 1- open ground","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,0.0,0.0,mg/m^2 (wet weight),"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
296,306,"Hornsund, Spitsbergen-plot 2","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,0.0,0.0,mg/m^2 (wet weight),"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
297,307,"Hornsund, Spitsbergen-plot 3","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,47.9,0.0,mg/m^2 (wet weight),"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
298,308,"Hornsund, Spitsbergen-plot 4-  in the moss
and turf layers","76° 57' N, 15° 46' E","10 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Arachnida,0,0,0,0,Arachnida,Chelicerata,Arthropoda,40.0,0.0,mg/m^2 (wet weight),"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
299,309,"Hornsund, Spitsbergen-plot 1- under plant associations","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Diptera Larvae,0,0,Diptera,Pterygota,Insecta,Hexapoda,Arthropoda,16.9,0.0,mg/m^2 (wet weight),"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
300,310,"Hornsund, Spitsbergen-plot 1- open ground","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Diptera Larvae,0,0,Diptera,Pterygota,Insecta,Hexapoda,Arthropoda,0.0,0.0,mg/m^2 (wet weight),"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
301,311,"Hornsund, Spitsbergen-plot 2","76° 57' N, 15° 46' E","5 ס""מ",Norway,Tundra,Boreal Forests/Taiga,Boreal Forests/Taiga,0,0,0,soil+litter,soil/litter,Diptera Larvae,0,0,Diptera,Pterygota,Insecta,Hexapoda,Arthropoda,75.5,0.0,mg/m^2 (wet weight),"Byzova et al., 1995",http://polar.pan.pl/ppr16/1995-3-4_245-266.pdf,table 10,0,0,0,
